Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary
2009-12-10T08:00:00.000+08:00,Eli Lilly (LLY) Is Facing Big Challenges,LLY,https://www.benzinga.com/media/cnbc/59647/eli-lilly-lly-is-facing-big-challenges,Craig Jones,,,,,,
2009-12-10T08:00:00.000+08:00,LLY Issues Disappointing Long-term Guidance,LLY,https://www.benzinga.com/analyst-research/analyst-color/59241/lly-issues-disappointing-long-term-guidance,Monica Gerson,,,,,,
2009-12-10T08:00:00.000+08:00,SEC On Trail Of Insider Trading Transactions,LLY,https://www.benzinga.com/markets/company-news/58782/sec-on-trail-of-insider-trading-transactions,Benzinga Staff 5,,,,,,
2009-12-10T08:00:00.000+08:00,"Benzinga’s Top Pre- Market Losers (CIEN, LLY, OSIP, PROV, CYTK, AOL, SIGA)",LLY,https://www.benzinga.com/pre-market-outlook/58628/benzinga%E2%80%99s-top-pre-market-losers-cien-lly-osip-prov-cytk-aol-siga,BenzingaStaff3,,,,,,
2009-12-10T08:00:00.000+08:00,"Benzinga’s Earnings Roundup (GIL, LLY, COST, UNFI, ROK)",LLY,https://www.benzinga.com/markets/company-news/earnings/58494/benzinga%E2%80%99s-earnings-roundup-gil-lly-cost-unfi-rok,BenzingaStaff3,,,,,,
2009-12-10T08:00:00.000+08:00,"Lilly (LLY) Outlines Innovation Strategy, Reviews Promising Pipeline of Potential Medicines",LLY,https://www.benzinga.com/markets/company-news/58489/lilly-lly-outlines-innovation-strategy-reviews-promising-pipeline-of-pote,BenzingaStaff1,,,,,,
2009-12-11T08:00:00.000+08:00,Eli Lilly’s EPS Guidance Exceeds Estimates (LLY),LLY,https://www.benzinga.com/markets/company-news/60269/eli-lilly%E2%80%99s-eps-guidance-exceeds-estimates-lly,Benzinga Staff 5,,,,,,
2009-12-11T08:00:00.000+08:00,LLY Has Strong Product Pipeline,LLY,https://www.benzinga.com/analyst-research/analyst-color/60223/lly-has-strong-product-pipeline,Monica Gerson,,,,,,
2009-12-11T08:00:00.000+08:00,LLY Issues Disappointing Long Term Guidance,LLY,https://www.benzinga.com/analyst-research/analyst-color/60133/lly-issues-disappointing-long-term-guidance,Monica Gerson,,,,,,
2009-12-21T08:00:00.000+08:00,Play Biotech M&A With This ETF (XBI),LLY,https://www.benzinga.com/trading-ideas/long-ideas/69621/play-biotech-m-a-with-this-etf-xbi,ETF Professor,,,,,,
2009-12-21T08:00:00.000+08:00,"Top Gainers in NASDAQ (CHTT, BUCY, INCY, SBLK, MAIL)",LLY,https://www.benzinga.com/markets/company-news/69068/top-gainers-in-nasdaq-chtt-bucy-incy-sblk-mail,Monica Gerson,,,,,,
2009-12-22T08:00:00.000+08:00,Eli Lilly (LLY) Lacks Near Term Upside Drivers,LLY,https://www.benzinga.com/analyst-ratings/price-target/70305/eli-lilly-lly-lacks-near-term-upside-drivers,Benzinga Staff 5,,,,,,
2010-01-05T08:00:00.000+08:00,Eli Lilly (LLY) To Outsource Drug Testing,LLY,https://www.benzinga.com/markets/company-news/76431/eli-lilly-lly-to-outsource-drug-testing,Benzinga Staff 5,,,,,,
2010-01-26T08:00:00.000+08:00,"FDA Approval For Diabetes Drug Lifts Novo Shares (NVO, AMLN, LLY)",LLY,https://www.benzinga.com/markets/company-news/99276/fda-approval-for-diabetes-drug-lifts-novo-shares-nvo-amln-lly,Benzinga Staff 5,,,,,,
2010-01-28T08:00:00.000+08:00,"Eli Lilly & Co. (LLY) Profits Are Up, But Concerns Remain",LLY,https://www.benzinga.com/markets/company-news/103414/eli-lilly-co-lly-profits-are-up-but-concerns-remain,Daniel Hayden IV,,,,,,
2010-01-28T08:00:00.000+08:00,"Bristol (BMY), Lilly (LLY) Up Sales And Settle Dispute",LLY,https://www.benzinga.com/markets/company-news/103233/bristol-bmy-lilly-lly-up-sales-and-settle-dispute,Benzinga Staff 5,,,,,,
2010-01-28T08:00:00.000+08:00,"Benzinga’s Earnings Roundup (TYC, BDX, TWC, BLL, LLY)",LLY,https://www.benzinga.com/markets/company-news/102602/benzinga%E2%80%99s-earnings-roundup-tyc-bdx-twc-bll-lly,BenzingaStaff3,,,,,,
2010-01-29T08:00:00.000+08:00,Eli Lilly (LLY) Has A Healthy Pipeline : CEO Tells CNBC,LLY,https://www.benzinga.com/media/cnbc/104192/eli-lilly-lly-has-a-healthy-pipeline-ceo-tells-cnbc,Benzinga Staff 5,,,,,,
2010-02-01T08:00:00.000+08:00,"Five Stocks To Buy Since Analysts Hate Them (LLY, CAN, EEP, LXK, PCX)",LLY,https://www.benzinga.com/trading-ideas/10/02/106399/five-stocks-to-buy-since-analysts-hate-them-lly-can-eep-lxk-pcx,Benzinga Staff 5,,,,,,
2010-02-03T08:00:00.000+08:00,Pharma Stocks Dive On Missed Expectations,LLY,https://www.benzinga.com/market-update/109642/pharma-stocks-dive-on-missed-expectations,Monica Gerson,,,,,,
2010-02-05T08:00:00.000+08:00,"Market Round-up (UBS, GOOG¸ AAPL, MOT¸ PG, PFE, MRK, LLY, CVS, WAG)",LLY,https://www.benzinga.com/markets/company-news/115676/market-round-up-ubs-goog%C2%B8-aapl-mot%C2%B8-pg-pfe-mrk-lly-cvs-wag,Monica Gerson,,,,,,
2010-02-18T08:00:00.000+08:00,"Carl Icahn On CNBC (AMLN, GELG, LGM)",LLY,https://www.benzinga.com/media/cnbc/132752/carl-icahn-on-cnbc-amln-gelg-lgm,Bud Fox,,,,,,
2010-02-23T08:00:00.000+08:00,"Market Roundup (BAC, JPM, DELL, WAG, LLY)",LLY,https://www.benzinga.com/markets/company-news/138439/market-roundup-bac-jpm-dell-wag-lly,Monica Gerson,,,,,,
2010-02-25T08:00:00.000+08:00,Eli Lilly Banks On Its Restructured Development Process To Offset Sales Loss (LLY),LLY,https://www.benzinga.com/markets/company-news/144430/eli-lilly-banks-on-its-restructured-development-process-to-offset-sales-,Benzinga Staff 5,,,,,,
2010-03-03T08:00:00.000+08:00,Transition (TTHI) Secures Licensing Deal With Eli Lilly (LLY),LLY,https://www.benzinga.com/markets/company-news/154809/transition-tthi-secures-licensing-deal-with-eli-lilly-lly,Benzinga Staff 5,,,,,,
2010-03-08T08:00:00.000+08:00,AMLN Is Waiting For A Decision On Byetta,LLY,https://www.benzinga.com/media/cnbc/163501/amln-is-waiting-for-a-decision-on-byetta,Craig Jones,,,,,,
2010-03-15T08:00:00.000+08:00,"Benzinga’s News Roundup (PEP, ALKS, MRK)",LLY,https://www.benzinga.com/markets/company-news/173095/benzinga%E2%80%99s-news-roundup-pep-alks-mrk,BenzingaStaff3,,,,,,
2010-03-15T08:00:00.000+08:00,"Benzinga’s Top Pre-Market Gainers (PVH, AMLN, CHRD, ISIS, NVAX)",LLY,https://www.benzinga.com/pre-market-outlook/173049/benzinga%E2%80%99s-top-pre-market-gainers-pvh-amln-chrd-isis-nvax,BenzingaStaff3,,,,,,
2010-03-17T08:00:00.000+08:00,This Healthcare ETF (XLV) Is Seeing Above Average Call Buying,LLY,https://www.benzinga.com/178858/this-healthcare-etf-xlv-is-seeing-above-average-call-buying,David Bettencourt,,,,,,
2010-03-21T08:00:00.000+08:00,How Will Obama-Care Play Into The Markets And ETFs?,LLY,https://www.benzinga.com/183562/how-will-obama-care-play-into-the-markets-and-etfs,David Bettencourt,,,,,,
2010-03-22T08:00:00.000+08:00,Investors Flock To Healthcare ETFs On Historic Reform,LLY,https://www.benzinga.com/185428/investors-flock-to-healthcare-etfs-on-historic-reform,David Bettencourt,,,,,,
2010-03-23T08:00:00.000+08:00,Before Jumping Into A Single Health Care Stock Consider This ETF,LLY,https://www.benzinga.com/188732/before-jumping-into-a-single-health-care-stock-consider-this-etf,David Bettencourt,,,,,,
2010-03-24T08:00:00.000+08:00,Investors Need To Pay More Attention To Dividend ETFs In 2010,LLY,https://www.benzinga.com/190222/investors-need-to-pay-more-attention-to-dividend-etfs-in-2010,David Bettencourt,,,,,,
2010-03-29T08:00:00.000+08:00,"There Are Still Some Bargains In The Market; Barron’s (LLY, PFE, GS, MS, CVX)",LLY,https://www.benzinga.com/trading-ideas/long-ideas/197656/there-are-still-some-bargains-in-the-market-barron%E2%80%99s-lly-pfe-gs-ms-c,Benzinga Staff 5,,,,,,
2010-04-01T08:00:00.000+08:00,Citigroup Rates Teva Pharmaceutical Industries (TEVA) A Buy After Court Ruling,LLY,https://www.benzinga.com/analyst-ratings/analyst-color/204686/citigroup-rates-teva-pharmaceutical-industries-teva-a-buy-after,Daniel Hayden IV,,,,,,
2010-04-19T08:00:00.000+08:00,"Company News for April 19, 2010 - Corporate Summary",LLY,https://www.benzinga.com/230041/company-news-for-april-19-2010-corporate-summary,Zacks,,,,,,
2010-04-19T08:00:00.000+08:00,Eli Lilly Slashes Earnings Guidance (LLY),LLY,https://www.benzinga.com/markets/company-news/229891/eli-lilly-slashes-earnings-guidance-lly,Bud Fox,,,,,,
2010-04-19T08:00:00.000+08:00,Bulls Bet on Eli Lilly,LLY,https://www.benzinga.com/trading-ideas/long-ideas/229651/bulls-bet-on-eli-lilly,Michael J. Zerinskas,,,,,,
2010-04-19T08:00:00.000+08:00,US Stock Futures Point To A Weak Opening; Investors Eyeing Citigroup Results,LLY,https://www.benzinga.com/markets/company-news/229516/us-stock-futures-point-to-a-weak-opening-investors-eyeing-citigroup-resu,Monica Gerson,,,,,,
2010-04-19T08:00:00.000+08:00,Eli Lilly & Co. (LLY) Reports A 5% Drop In First-Quarter Profit,LLY,https://www.benzinga.com/markets/company-news/229455/eli-lilly-co-lly-reports-a-5-drop-in-first-quarter-profit,Benzinga Staff 5,,,,,,
2010-04-19T08:00:00.000+08:00,"Stocks To Watch On April 19 (C, HAL, LLY, IBM, ZION)",LLY,https://www.benzinga.com/trading-ideas/long-ideas/229454/stocks-to-watch-on-april-19-c-hal-lly-ibm-zion,Monica Gerson,,,,,,
2010-04-19T08:00:00.000+08:00,"Eli Lilly and Co. (LLY) Profit Falls 5%, As Revenues Climb",LLY,https://www.benzinga.com/markets/company-news/229447/eli-lilly-and-co-lly-profit-falls-5-as-revenues-climb,Daniel Hayden IV,,,,,,
2010-04-21T08:00:00.000+08:00,"Afternoon-Market Update Abbott Labs (NYSE: ABT), Boeing (NYSE: BA), Tempur-Pedic (NYSE: TPX)",LLY,https://www.benzinga.com/markets/company-news/237003/afternoon-market-update-abbott-labs-nyse-abt-boeing-nyse-ba-tempur-pedic,Monica Gerson,,,,,,
2010-04-28T08:00:00.000+08:00,"Whistleblower Gets Rewarded In AstraZeneca Case (AZN, LLY)",LLY,https://www.benzinga.com/markets/company-news/249094/whistleblower-gets-rewarded-in-astrazeneca-case-azn-lly,Benzinga Staff 5,,,,,,
2010-05-03T08:00:00.000+08:00,Stocks Going Ex Dividend the Second Week of May,LLY,https://www.benzinga.com/257335/stocks-going-ex-dividend-the-second-week-of-may,Fred Fuld,,,,,,
2010-05-13T08:00:00.000+08:00,Companies Dodge $60 Billion in Taxes,LLY,https://www.benzinga.com/markets/company-news/10/05/280860/companies-dodge-60-billion-in-taxes,Michael J. Zerinskas,,,,,,
2010-05-27T08:00:00.000+08:00,"With Interest Rates this low, Should Investors Look to Equity Dividend Yields?",LLY,https://www.benzinga.com/10/05/304265/with-interest-rates-this-low-should-investors-look-to-equity-dividend-yields,Options House,,,,,,
2010-06-07T08:00:00.000+08:00,"Top 5 Large-Cap NYSE Stocks In The Healthcare Sector With The Highest Return On Equity (GSK, LLY, AZN, ACL, NVO)",LLY,https://www.benzinga.com/markets/company-news/10/06/317702/top-5-large-cap-nyse-stocks-in-the-healthcare-sector-with-the-high,Monica Gerson,,,,,,
2010-06-10T08:00:00.000+08:00,MannKind Corp. Glosses Over FDA Meeting; Hapoalim Balks (MNKD),LLY,https://www.benzinga.com/analyst-ratings/analyst-color/10/06/326447/mannkind-corp-glosses-over-fda-meeting-hapoalim-balks-mnk,Benzinga Staff,,,,,,
2010-06-10T08:00:00.000+08:00,News Summary,LLY,https://www.benzinga.com/markets/company-news/10/06/326430/news-summary,Monica Gerson,,,,,,
2010-06-28T08:00:00.000+08:00,Hapoalim Securities Expects Eli Lilly To Acquire Amylin Pharmaceuticals Post Approval Of AMLN’s Bydureon,LLY,https://www.benzinga.com/analyst-ratings/analyst-color/10/06/351319/hapoalim-securities-expects-eli-lilly-to-acquire-amylin-p,Monica Gerson,,,,,,
2010-06-30T08:00:00.000+08:00,"Top 4 Stocks In The Drug Manufacturers-Major Industry With The Highest Dividend Yield (AZN, LLY, GSK, BMY)",LLY,https://www.benzinga.com/trading-ideas/long-ideas/10/06/355821/top-4-stocks-in-the-drug-manufacturers-major-industry-with-the,Monica Gerson,,,,,,
2010-07-02T08:00:00.000+08:00,Calls Purchased on Eli Lilly & Co. (LLY),LLY,https://www.benzinga.com/trading-ideas/long-ideas/10/07/360666/calls-purchased-on-eli-lilly-co-lly,Michael J. Zerinskas,,,,,,
2010-07-06T08:00:00.000+08:00,Lechleiter Says LLY Has The Most Exciting Pipeline,LLY,https://www.benzinga.com/markets/company-news/10/07/363530/lechleiter-says-lly-has-the-most-exciting-pipeline,Monica Gerson,,,,,,
2010-07-06T08:00:00.000+08:00,"News Summary (LLY, TM)",LLY,https://www.benzinga.com/markets/company-news/10/07/362862/news-summary-lly-tm,Monica Gerson,,,,,,
2010-07-22T08:00:00.000+08:00,Markets Surge on Strong Corporate Earnings (SPY),LLY,https://www.benzinga.com/global/10/07/390044/markets-surge-on-strong-corporate-earnings-spy,Ronald Weisenstein,,,,,,
2010-07-22T08:00:00.000+08:00,"Eli Lilly Beats Estimates, Raises Forecast (LLY)",LLY,https://www.benzinga.com/markets/company-news/10/07/389573/eli-lilly-beats-estimates-raises-forecast-lly,Daniel Hayden IV,,,,,,
2010-07-22T08:00:00.000+08:00,"Eli Lilly Reports Strong Sales, Beats on Profit (LLY)",LLY,https://www.benzinga.com/markets/company-news/10/07/389534/eli-lilly-reports-strong-sales-beats-on-profit-lly,Ronald Weisenstein,,,,,,
2010-07-22T08:00:00.000+08:00,"Eli Lilly Posts Better-Than-Expected Q2 Results, Raises 2010 EPS Guidance",LLY,https://www.benzinga.com/markets/company-news/10/07/389479/eli-lilly-posts-better-than-expected-q2-results-raises-2010-eps-gu,Monica Gerson,,,,,,
2010-07-26T08:00:00.000+08:00,Corporate Catalysts For The Week Starting July 26,LLY,https://www.benzinga.com/markets/company-news/10/07/393588/corporate-catalysts-for-the-week-starting-july-26,Monica Gerson,,,,,,
2010-07-30T08:00:00.000+08:00,July Impressive -- S&Ps Up 6.9% 07-30-2010,LLY,https://www.benzinga.com/10/07/404892/july-impressive-s-ps-up-6-9-07-30-2010,optionsXpress,,,,,,
2010-08-02T08:00:00.000+08:00,"Top 4 NYSE Stocks In The Healthcare Sector With The Highest Free Cash Flow (PFE, JNJ, MRK, LLY)",LLY,https://www.benzinga.com/trading-ideas/long-ideas/10/08/405780/top-4-nyse-stocks-in-the-healthcare-sector-with-the-highest-fr,Monica Gerson,,,,,,
2010-08-03T08:00:00.000+08:00,Stocks Going Ex Dividend the Second Week of August 2010,LLY,https://www.benzinga.com/10/08/407524/stocks-going-ex-dividend-the-second-week-of-august-2010,Fred Fuld,,,,,,
2010-08-09T08:00:00.000+08:00,Revenues Dip at Alkermes - Analyst Blog,LLY,https://www.benzinga.com/10/08/419705/revenues-dip-at-alkermes-analyst-blog,Zacks,,,,,,
2010-08-09T08:00:00.000+08:00,Finally There Is A Cure For Tobacco Addiction (CIGX),LLY,https://www.benzinga.com/markets/company-news/10/08/418540/finally-there-is-a-cure-for-tobacco-addiction-cigx,Monica Gerson,,,,,,
2010-08-11T08:00:00.000+08:00,"Top 4 NYSE Stocks In The Drug Manufacturers-Major Industry With The Highest Dividend Yield (LLY, GSK, BMY, PFE)",LLY,https://www.benzinga.com/trading-ideas/long-ideas/10/08/422556/top-4-nyse-stocks-in-the-drug-manufacturers-major-industry-wit,Lisa Levin,,,,,,
2010-08-12T08:00:00.000+08:00,Amgen's Vectibix Disappoints - Analyst Blog,LLY,https://www.benzinga.com/10/08/426077/amgens-vectibix-disappoints-analyst-blog,Zacks,,,,,,
2010-08-13T08:00:00.000+08:00,All Is Not Well In The Pharmaceutical Industry,LLY,https://www.benzinga.com/markets/company-news/10/08/427658/all-is-not-well-in-the-pharmaceutical-industry,Monica Gerson,,,,,,
2010-08-13T08:00:00.000+08:00,Eli Lilly Cuts Revenue Guidance - Analyst Blog,LLY,https://www.benzinga.com/10/08/427545/eli-lilly-cuts-revenue-guidance-analyst-blog,Zacks,,,,,,
2010-08-13T08:00:00.000+08:00,Eli Lilly Loses Strattera Patent Case; Hapoalim Securities Reiterates Sell Rating (LLY),LLY,https://www.benzinga.com/analyst-ratings/analyst-color/10/08/427398/eli-lilly-loses-strattera-patent-case-hapoalim-securities,Scott Rubin,,,,,,
2010-08-13T08:00:00.000+08:00,"U.S. Probing Pharmaceutical Corruption (GSK, PFE, BMY, LLY)",LLY,https://www.benzinga.com/markets/company-news/10/08/427275/u-s-probing-pharmaceutical-corruption-gsk-pfe-bmy-lly,Ronald Weisenstein,,,,,,
2010-08-17T08:00:00.000+08:00,Eli Lilly Halts Development Of Alzheimer Drug (LLY),LLY,https://www.benzinga.com/markets/company-news/10/08/431859/eli-lilly-halts-development-of-alzheimer-drug-lly,Scott Rubin,,,,,,
2010-08-17T08:00:00.000+08:00,"Top 4 Large-Cap Stocks In The Healthcare Sector With The Highest Dividend Yield (LLY, BMY, GSK, PFE)",LLY,https://www.benzinga.com/trading-ideas/long-ideas/10/08/430766/top-4-large-cap-stocks-in-the-healthcare-sector-with-the-highe,Lisa Levin,,,,,,
2010-08-18T08:00:00.000+08:00,FDA Panel to Review Eli Lilly's Cymbalta - Analyst Blog,LLY,https://www.benzinga.com/10/08/434309/fda-panel-to-review-eli-lillys-cymbalta-analyst-blog,Zacks,,,,,,
2010-08-20T08:00:00.000+08:00,Jefferies Reiterates Hold Rating on Eli Lilly (LLY),LLY,https://www.benzinga.com/analyst-ratings/analyst-color/10/08/437629/jefferies-reiterates-hold-rating-on-eli-lilly-lly,Michael J. Zerinskas,,,,,,
2010-08-26T08:00:00.000+08:00,Repros Schedules Meeting with FDA - Analyst Blog,LLY,https://www.benzinga.com/10/08/445043/repros-schedules-meeting-with-fda-analyst-blog,Zacks,,,,,,
2010-08-26T08:00:00.000+08:00,VVUS) Unconfirmed rumor that (LLY) will buy the company for $9.00 Cash,LLY,https://www.benzinga.com/markets/company-news/10/08/444239/vvus-unconfirmed-rumor-that-lly-will-buy-the-company-for-9-00-cash,Franklin Price,,,,,,
2010-08-30T08:00:00.000+08:00,Incyte Evenly Poised - Analyst Blog,LLY,https://www.benzinga.com/10/08/448427/incyte-evenly-poised-analyst-blog,Zacks,,,,,,
2010-08-30T08:00:00.000+08:00,Goldman Sachs Introduces And Adjusts Estimates For Major Pharmaceuticals,LLY,https://www.benzinga.com/analyst-ratings/analyst-color/10/08/448162/goldman-sachs-introduces-and-adjusts-estimates-for-major-,Monica Gerson,,,,,,
2010-09-01T08:00:00.000+08:00,U.S. Court of Appeals Upholds Validity of Lilly's Evista Patents (LLY),LLY,https://www.benzinga.com/company-news/10/09/453140/u-s-court-of-appeals-upholds-validity-of-lillys-evista-patents-lly,Benzinga Staff,,,,,,
2010-09-03T08:00:00.000+08:00,PDLI Gives Third-Quarter Outlook - Analyst Blog,LLY,https://www.benzinga.com/10/09/456734/pdli-gives-third-quarter-outlook-analyst-blog,Zacks,,,,,,
2010-09-10T08:00:00.000+08:00,More Unconfirmed Chatter On Vivus Takeover (VVUS),LLY,https://www.benzinga.com/news/m-a/10/09/467374/more-unconfirmed-chatter-on-vivus-takeover-vvus,Roger Nachman,,,,,,
2010-09-15T08:00:00.000+08:00,Pharmaceutical Stocks Worth Owning For The Dividend Alone,LLY,https://www.benzinga.com/10/09/476393/pharmaceutical-stocks-worth-owning-for-the-dividend-alone,Mark Riddix,,,,,,
2010-09-15T08:00:00.000+08:00,Pharmaceutical Stocks Worth Owning For The Dividend Alone,LLY,https://www.benzinga.com/10/09/476391/pharmaceutical-stocks-worth-owning-for-the-dividend-alone,Mark Riddix,,,,,,
2010-09-17T08:00:00.000+08:00,Thumbs Up for ALKS Drug - Analyst Blog,LLY,https://www.benzinga.com/10/09/480240/thumbs-up-for-alks-drug-analyst-blog,Zacks,,,,,,
2010-09-20T08:00:00.000+08:00,Pipeline Setback for TTHI - Analyst Blog,LLY,https://www.benzinga.com/10/09/483429/pipeline-setback-for-tthi-analyst-blog,Zacks,,,,,,
2010-09-21T08:00:00.000+08:00,Jeffrey A. Winton Named VP At Eli Lilly And Company (LLY),LLY,https://www.benzinga.com/news/10/09/484545/jeffrey-a-winton-named-vp-at-eli-lilly-and-company-lly,Benzinga Staff,,,,,,
2010-09-21T08:00:00.000+08:00,J.P. Morgan Has Underweight Rating On Eli Lilly (LLY),LLY,https://www.benzinga.com/analyst-ratings/analyst-color/10/09/484253/j-p-morgan-has-underweight-rating-on-eli-lilly-lly,Roger Nachman,,,,,,
2010-09-22T08:00:00.000+08:00,"Unconfirmed rumor that Amylin Pharmaceuticals, Inc. (AMLN) will be taken out by Eli Lilly & Co. (LLY) at $32.00",LLY,https://www.benzinga.com/news/10/09/487087/unconfirmed-rumor-that-amylin-pharmaceuticals-inc-amln-will-be-taken-out-by-eli-li,Franklin Price,,,,,,
2010-09-23T08:00:00.000+08:00,Lilly CEO Says Regional Innovation Important to the Nation's Economy (LLY),LLY,https://www.benzinga.com/life/politics/10/09/488801/lilly-ceo-says-regional-innovation-important-to-the-nations-economy-lly,Benzinga Staff,,,,,,
2010-09-23T08:00:00.000+08:00,Yield Versus Yield,LLY,https://www.benzinga.com/10/09/488911/yield-versus-yield,Roger Nusbaum,,,,,,
2010-09-28T08:00:00.000+08:00,"Mad Money Lightning Round: Cramer Considers Apple As One Of The Best Stocks Ever, Advises Investors To Buy AT&T And Verizon, Sell A-Power Energy (AAPL, LLY, T, VZ, GOOG, APWR, LDK, ARUN)",LLY,https://www.benzinga.com/media/cnbc/10/09/495771/mad-money-lightning-round-cramer-considers-apple-as-one-of-the-best-stocks-e,Monica Gerson,,,,,,
2010-09-29T08:00:00.000+08:00,Unconfirmed Rumor that Eli Lilly & Co. (LLY) is readying bid for MannKind Corp. (MNKD) at $12.50 a share,LLY,https://www.benzinga.com/news/10/09/498994/unconfirmed-rumor-that-eli-lilly-co-lly-is-readying-bid-for-mannkind-corp-mnkd-at-,Franklin Price,,,,,,
2010-09-30T08:00:00.000+08:00,"Benzinga's Top Pre-Market NASDAQ Gainers (SNTS, LLNW, APWR, MNKD)",LLY,https://www.benzinga.com/market-update/10/09/500887/benzingas-top-pre-market-nasdaq-gainers-snts-llnw-apwr-mnkd,Lisa Levin,,,,,,
2010-10-04T08:00:00.000+08:00,J&J-Galapagos in Anti-Cancer Deal - Analyst Blog,LLY,https://www.benzinga.com/10/10/507625/j-j-galapagos-in-anti-cancer-deal-analyst-blog,Zacks,,,,,,
2010-10-04T08:00:00.000+08:00,Bristol Myers at Neutral - Analyst Blog,LLY,https://www.benzinga.com/10/10/507623/bristol-myers-at-neutral-analyst-blog,Zacks,,,,,,
2010-10-04T08:00:00.000+08:00,Male Menopause: Another Treatment for Pharmaceutical Companies,LLY,https://www.benzinga.com/10/10/507557/male-menopause-another-treatment-for-pharmaceutical-companies,Fred Fuld,,,,,,
2010-10-06T08:00:00.000+08:00,"Unconfirmed rumor that Amylin Pharmaceuticals, Inc. (AMLN) is in talks with Eli Lilly & Co. (LLY) to be acquired in the mid $30s",LLY,https://www.benzinga.com/news/10/10/511391/unconfirmed-rumor-that-amylin-pharmaceuticals-inc-amln-is-in-talks-with-eli-lilly-,Franklin Price,,,,,,
2010-10-06T08:00:00.000+08:00,Eli Lilly's Core Product Trends For The Week Ending 9/24,LLY,https://www.benzinga.com/analyst-ratings/analyst-color/10/10/510677/eli-lillys-core-product-trends-for-the-week-ending-924,Joe Young,,,,,,
2010-10-07T08:00:00.000+08:00,5 Most Undervalued Stocks in the S&P 500,LLY,https://www.benzinga.com/trading-ideas/long-ideas/10/10/514189/5-most-undervalued-stocks-in-the-s-p-500,Benzinga Staff,,,,,,
2010-10-11T08:00:00.000+08:00,Eli Lilly Drug Fails Phase 3 Trial (LLY),LLY,https://www.benzinga.com/news/10/10/517595/eli-lilly-drug-fails-phase-3-trial-lly,Roger Nachman,,,,,,
2010-10-12T08:00:00.000+08:00,Eli Lilly Product Trends: Increases Across The Board,LLY,https://www.benzinga.com/analyst-ratings/analyst-color/10/10/519146/eli-lilly-product-trends-increases-across-the-board,Joe Young,,,,,,
2010-10-12T08:00:00.000+08:00,"Top 4 NYSE Stocks In The Healthcare Sector With The Highest Dividend Yield (LLY, BMY, GSK, PFE)",LLY,https://www.benzinga.com/trading-ideas/long-ideas/10/10/518907/top-4-nyse-stocks-in-the-healthcare-sector-with-the-highest-di,Lisa Levin,,,,,,
