Date,Sentiment_avg,Last_valid_sentiment,Last_valid_date,Days_since_last_valid,Decayed_sentiment
2019-12-26,4.0,4.0,2019-12-26,0,4.0
2019-12-27,3.75,3.75,2019-12-27,0,3.75
2019-12-28,,3.75,2019-12-27,1,3.45489799
2019-12-29,,3.75,2019-12-27,2,3.27590958
2019-12-30,2.5,2.5,2019-12-30,0,2.5
2019-12-31,1.0,1.0,2019-12-31,0,1.0
2020-01-01,,1.0,2019-12-31,1,1.78693868
2020-01-02,2.875,2.875,2020-01-02,0,2.875
2020-01-03,2.875,2.875,2020-01-03,0,2.875
2020-01-04,,2.875,2020-01-03,1,2.92418367
2020-01-05,,2.875,2020-01-03,2,2.95401507
2020-01-06,3.0,3.0,2020-01-06,0,3.0
2020-01-07,3.0,3.0,2020-01-07,0,3.0
2020-01-08,2.625,2.625,2020-01-08,0,2.625
2020-01-09,3.75,3.75,2020-01-09,0,3.75
2020-01-10,2.8125,2.8125,2020-01-10,0,2.8125
2020-01-11,,2.8125,2020-01-10,1,2.8862755
2020-01-12,3.5,3.5,2020-01-12,0,3.5
2020-01-13,2.77272727,2.77272727,2020-01-13,0,2.77272727
2020-01-14,2.96875,2.96875,2020-01-14,0,2.96875
2020-01-15,2.53571429,2.53571429,2020-01-15,0,2.53571429
2020-01-16,3.78571429,3.78571429,2020-01-16,0,3.78571429
2020-01-17,3.75,3.75,2020-01-17,0,3.75
2020-01-18,3.5,3.5,2020-01-18,0,3.5
2020-01-19,4.0,4.0,2020-01-19,0,4.0
2020-01-20,3.875,3.875,2020-01-20,0,3.875
2020-01-21,3.04545455,3.04545455,2020-01-21,0,3.04545455
2020-01-22,2.58333333,2.58333333,2020-01-22,0,2.58333333
2020-01-23,3.14285714,3.14285714,2020-01-23,0,3.14285714
2020-01-24,2.7,2.7,2020-01-24,0,2.7
2020-01-25,2.5,2.5,2020-01-25,0,2.5
2020-01-26,3.5,3.5,2020-01-26,0,3.5
2020-01-27,2.25,2.25,2020-01-27,0,2.25
2020-01-28,2.625,2.625,2020-01-28,0,2.625
2020-01-29,3.0,3.0,2020-01-29,0,3.0
2020-01-30,2.875,2.875,2020-01-30,0,2.875
2020-01-31,3.0,3.0,2020-01-31,0,3.0
2020-02-01,,3.0,2020-01-31,1,3.0
2020-02-02,,3.0,2020-01-31,2,3.0
2020-02-03,2.5,2.5,2020-02-03,0,2.5
2020-02-04,2.92857143,2.92857143,2020-02-04,0,2.92857143
2020-02-05,3.33333333,3.33333333,2020-02-05,0,3.33333333
2020-02-06,3.07142857,3.07142857,2020-02-06,0,3.07142857
2020-02-07,3.0,3.0,2020-02-07,0,3.0
2020-02-08,,3.0,2020-02-07,1,3.0
2020-02-09,3.0,3.0,2020-02-09,0,3.0
2020-02-10,2.65,2.65,2020-02-10,0,2.65
2020-02-11,3.0,3.0,2020-02-11,0,3.0
2020-02-12,3.25,3.25,2020-02-12,0,3.25
2020-02-13,3.16666667,3.16666667,2020-02-13,0,3.16666667
2020-02-14,2.5,2.5,2020-02-14,0,2.5
2020-02-15,,2.5,2020-02-14,1,2.69673467
2020-02-16,,2.5,2020-02-14,2,2.81606028
2020-02-17,2.86363636,2.86363636,2020-02-17,0,2.86363636
2020-02-18,2.5,2.5,2020-02-18,0,2.5
2020-02-19,3.9,3.9,2020-02-19,0,3.9
2020-02-20,2.5,2.5,2020-02-20,0,2.5
2020-02-21,1.66666667,1.66666667,2020-02-21,0,1.66666667
2020-02-22,3.5,3.5,2020-02-22,0,3.5
2020-02-23,2.0,2.0,2020-02-23,0,2.0
2020-02-24,3.28571429,3.28571429,2020-02-24,0,3.28571429
2020-02-25,3.25,3.25,2020-02-25,0,3.25
2020-02-26,3.0,3.0,2020-02-26,0,3.0
2020-02-27,2.5,2.5,2020-02-27,0,2.5
2020-02-28,1.8,1.8,2020-02-28,0,1.8
2020-02-29,,1.8,2020-02-28,1,2.27216321
2020-03-01,4.0,4.0,2020-03-01,0,4.0
2020-03-02,3.25,3.25,2020-03-02,0,3.25
2020-03-03,2.2,2.2,2020-03-03,0,2.2
2020-03-04,2.33333333,2.33333333,2020-03-04,0,2.33333333
2020-03-05,3.2,3.2,2020-03-05,0,3.2
2020-03-06,2.40909091,2.40909091,2020-03-06,0,2.40909091
2020-03-07,2.5,2.5,2020-03-07,0,2.5
2020-03-08,2.5,2.5,2020-03-08,0,2.5
2020-03-09,2.3125,2.3125,2020-03-09,0,2.3125
2020-03-10,3.0,3.0,2020-03-10,0,3.0
2020-03-11,3.5,3.5,2020-03-11,0,3.5
2020-03-12,2.9,2.9,2020-03-12,0,2.9
2020-03-13,3.0,3.0,2020-03-13,0,3.0
2020-03-14,,3.0,2020-03-13,1,3.0
2020-03-15,,3.0,2020-03-13,2,3.0
2020-03-16,3.08333333,3.08333333,2020-03-16,0,3.08333333
2020-03-17,2.4,2.4,2020-03-17,0,2.4
2020-03-18,2.94444444,2.94444444,2020-03-18,0,2.94444444
2020-03-19,3.08333333,3.08333333,2020-03-19,0,3.08333333
2020-03-20,3.5,3.5,2020-03-20,0,3.5
2020-03-21,2.5,2.5,2020-03-21,0,2.5
2020-03-22,3.0,3.0,2020-03-22,0,3.0
2020-03-23,2.8,2.8,2020-03-23,0,2.8
2020-03-24,2.5,2.5,2020-03-24,0,2.5
2020-03-25,2.0,2.0,2020-03-25,0,2.0
2020-03-26,2.8,2.8,2020-03-26,0,2.8
2020-03-27,2.64285714,2.64285714,2020-03-27,0,2.64285714
2020-03-28,4.0,4.0,2020-03-28,0,4.0
2020-03-29,3.0,3.0,2020-03-29,0,3.0
2020-03-30,3.5,3.5,2020-03-30,0,3.5
2020-03-31,2.66666667,2.66666667,2020-03-31,0,2.66666667
2020-04-01,1.0,1.0,2020-04-01,0,1.0
2020-04-02,,1.0,2020-04-01,1,1.78693868
2020-04-03,2.625,2.625,2020-04-03,0,2.625
2020-04-04,,2.625,2020-04-03,1,2.772551
2020-04-05,,2.625,2020-04-03,2,2.86204521
2020-04-06,3.0,3.0,2020-04-06,0,3.0
2020-04-07,3.0,3.0,2020-04-07,0,3.0
2020-04-08,2.83333333,2.83333333,2020-04-08,0,2.83333333
2020-04-09,3.5,3.5,2020-04-09,0,3.5
2020-04-10,2.75,2.75,2020-04-10,0,2.75
2020-04-11,2.5,2.5,2020-04-11,0,2.5
2020-04-12,2.5,2.5,2020-04-12,0,2.5
2020-04-13,2.91666667,2.91666667,2020-04-13,0,2.91666667
2020-04-14,2.78571429,2.78571429,2020-04-14,0,2.78571429
2020-04-15,2.76666667,2.76666667,2020-04-15,0,2.76666667
2020-04-16,2.57142857,2.57142857,2020-04-16,0,2.57142857
2020-04-17,2.61111111,2.61111111,2020-04-17,0,2.61111111
2020-04-18,3.5,3.5,2020-04-18,0,3.5
2020-04-19,3.0,3.0,2020-04-19,0,3.0
2020-04-20,2.69230769,2.69230769,2020-04-20,0,2.69230769
2020-04-21,2.5,2.5,2020-04-21,0,2.5
2020-04-22,3.0625,3.0625,2020-04-22,0,3.0625
2020-04-23,2.6,2.6,2020-04-23,0,2.6
2020-04-24,2.58333333,2.58333333,2020-04-24,0,2.58333333
2020-04-25,,2.58333333,2020-04-24,1,2.74727889
2020-04-26,3.25,3.25,2020-04-26,0,3.25
2020-04-27,3.125,3.125,2020-04-27,0,3.125
2020-04-28,1.5,1.5,2020-04-28,0,1.5
2020-04-29,2.64285714,2.64285714,2020-04-29,0,2.64285714
2020-04-30,3.3,3.3,2020-04-30,0,3.3
2020-05-01,2.875,2.875,2020-05-01,0,2.875
2020-05-02,,2.875,2020-05-01,1,2.92418367
2020-05-03,1.0,1.0,2020-05-03,0,1.0
2020-05-04,3.25,3.25,2020-05-04,0,3.25
2020-05-05,2.7,2.7,2020-05-05,0,2.7
2020-05-06,4.0,4.0,2020-05-06,0,4.0
2020-05-07,2.4375,2.4375,2020-05-07,0,2.4375
2020-05-08,2.875,2.875,2020-05-08,0,2.875
2020-05-09,2.0,2.0,2020-05-09,0,2.0
2020-05-10,,2.0,2020-05-09,1,2.39346934
2020-05-11,2.65384615,2.65384615,2020-05-11,0,2.65384615
2020-05-12,2.8125,2.8125,2020-05-12,0,2.8125
2020-05-13,2.77777778,2.77777778,2020-05-13,0,2.77777778
2020-05-14,2.875,2.875,2020-05-14,0,2.875
2020-05-15,2.77777778,2.77777778,2020-05-15,0,2.77777778
2020-05-16,3.0,3.0,2020-05-16,0,3.0
2020-05-17,2.5,2.5,2020-05-17,0,2.5
2020-05-18,2.41666667,2.41666667,2020-05-18,0,2.41666667
2020-05-19,3.0,3.0,2020-05-19,0,3.0
2020-05-20,,3.0,2020-05-19,1,3.0
2020-05-21,4.0,4.0,2020-05-21,0,4.0
2020-05-22,2.58333333,2.58333333,2020-05-22,0,2.58333333
2020-05-23,,2.58333333,2020-05-22,1,2.74727889
2020-05-24,3.75,3.75,2020-05-24,0,3.75
2020-05-25,3.5,3.5,2020-05-25,0,3.5
2020-05-26,3.4,3.4,2020-05-26,0,3.4
2020-05-27,3.0,3.0,2020-05-27,0,3.0
2020-05-28,3.5,3.5,2020-05-28,0,3.5
2020-05-29,2.75,2.75,2020-05-29,0,2.75
2020-05-30,,2.75,2020-05-29,1,2.84836734
2020-05-31,,2.75,2020-05-29,2,2.90803014
2020-06-01,1.0,1.0,2020-06-01,0,1.0
2020-06-02,2.5,2.5,2020-06-02,0,2.5
2020-06-03,2.25,2.25,2020-06-03,0,2.25
2020-06-04,2.5,2.5,2020-06-04,0,2.5
2020-06-05,3.0,3.0,2020-06-05,0,3.0
2020-06-06,,3.0,2020-06-05,1,3.0
2020-06-07,,3.0,2020-06-05,2,3.0
2020-06-08,4.5,4.5,2020-06-08,0,4.5
2020-06-09,3.5,3.5,2020-06-09,0,3.5
2020-06-10,,3.5,2020-06-09,1,3.30326533
2020-06-11,1.5,1.5,2020-06-11,0,1.5
