Date,Sentiment_avg,Last_valid_sentiment,Last_valid_date,Days_since_last_valid,Decayed_sentiment
2013-07-07,2.375,2.375,2013-07-07,0,2.375
2013-07-08,2.8048780487804876,2.8048780487804876,2013-07-08,0,2.8048780487804876
2013-07-09,3.1666666666666665,3.1666666666666665,2013-07-09,0,3.1666666666666665
2013-07-10,3.125,3.125,2013-07-10,0,3.125
2013-07-11,3.0,3.0,2013-07-11,0,3.0
2013-07-12,3.0,3.0,2013-07-12,0,3.0
2013-07-13,,3.0,2013-07-12,1,3.0
2013-07-14,,3.0,2013-07-12,2,3.0
2013-07-15,,3.0,2013-07-12,3,3.0
2013-07-16,3.0,3.0,2013-07-16,0,3.0
2013-07-17,,3.0,2013-07-16,1,3.0
2013-07-18,1.5,1.5,2013-07-18,0,1.5
2013-07-19,2.5,2.5,2013-07-19,0,2.5
2013-07-20,,2.5,2013-07-19,1,2.6967346701436834
2013-07-21,,2.5,2013-07-19,2,2.8160602794142786
2013-07-22,,2.5,2013-07-19,3,2.888434919925785
2013-07-23,,2.5,2013-07-19,4,2.932332358381694
2013-07-24,,2.5,2013-07-19,5,2.9589575006880504
2013-07-25,,2.5,2013-07-19,6,2.975106465816068
2013-07-26,,2.5,2013-07-19,7,2.984901308288841
2013-07-27,,2.5,2013-07-19,8,2.990842180555633
2013-07-28,,2.5,2013-07-19,9,2.994445501730879
2013-07-29,,2.5,2013-07-19,10,2.996631026500457
2013-07-30,3.1666666666666665,3.1666666666666665,2013-07-30,0,3.1666666666666665
2013-07-31,2.6666666666666665,2.6666666666666665,2013-07-31,0,2.6666666666666665
2013-08-01,,2.6666666666666665,2013-07-31,1,2.7978231134291223
2013-08-02,2.5,2.5,2013-08-02,0,2.5
2013-08-03,,2.5,2013-08-02,1,2.6967346701436834
2013-08-04,,2.5,2013-08-02,2,2.8160602794142786
2013-08-05,,2.5,2013-08-02,3,2.888434919925785
2013-08-06,3.5,3.5,2013-08-06,0,3.5
2013-08-07,,3.5,2013-08-06,1,3.3032653298563166
2013-08-08,,3.5,2013-08-06,2,3.1839397205857214
2013-08-09,4.5,4.5,2013-08-09,0,4.5
2013-08-10,,4.5,2013-08-09,1,3.9097959895689502
2013-08-11,,4.5,2013-08-09,2,3.5518191617571633
2013-08-12,,4.5,2013-08-09,3,3.334695240222645
2013-08-13,3.5,3.5,2013-08-13,0,3.5
2013-08-14,2.75,2.75,2013-08-14,0,2.75
2013-08-15,1.5,1.5,2013-08-15,0,1.5
2013-08-16,2.0,2.0,2013-08-16,0,2.0
2013-08-17,,2.0,2013-08-16,1,2.393469340287367
2013-08-18,,2.0,2013-08-16,2,2.6321205588285577
2013-08-19,1.5,1.5,2013-08-19,0,1.5
2013-08-20,,1.5,2013-08-19,1,2.0902040104310498
2013-08-21,3.0,3.0,2013-08-21,0,3.0
2013-08-22,3.5,3.5,2013-08-22,0,3.5
2013-08-23,,3.5,2013-08-22,1,3.3032653298563166
2013-08-24,,3.5,2013-08-22,2,3.1839397205857214
2013-08-25,,3.5,2013-08-22,3,3.111565080074215
2013-08-26,,3.5,2013-08-22,4,3.067667641618306
2013-08-27,3.5,3.5,2013-08-27,0,3.5
2013-08-28,,3.5,2013-08-27,1,3.3032653298563166
2013-08-29,3.25,3.25,2013-08-29,0,3.25
2013-08-30,3.0,3.0,2013-08-30,0,3.0
2013-08-31,,3.0,2013-08-30,1,3.0
2013-09-01,,3.0,2013-08-30,2,3.0
2013-09-02,,3.0,2013-08-30,3,3.0
2013-09-03,2.3333333333333335,2.3333333333333335,2013-09-03,0,2.3333333333333335
2013-09-04,4.5,4.5,2013-09-04,0,4.5
2013-09-05,2.5,2.5,2013-09-05,0,2.5
2013-09-06,,2.5,2013-09-05,1,2.6967346701436834
2013-09-07,,2.5,2013-09-05,2,2.8160602794142786
2013-09-08,,2.5,2013-09-05,3,2.888434919925785
2013-09-09,,2.5,2013-09-05,4,2.932332358381694
2013-09-10,2.8529411764705883,2.8529411764705883,2013-09-10,0,2.8529411764705883
2013-09-11,2.5,2.5,2013-09-11,0,2.5
2013-09-12,3.25,3.25,2013-09-12,0,3.25
2013-09-13,3.375,3.375,2013-09-13,0,3.375
2013-09-14,,3.375,2013-09-13,1,3.2274489973922376
2013-09-15,,3.375,2013-09-13,2,3.137954790439291
2013-09-16,3.0,3.0,2013-09-16,0,3.0
2013-09-17,3.1666666666666665,3.1666666666666665,2013-09-17,0,3.1666666666666665
2013-09-18,3.3333333333333335,3.3333333333333335,2013-09-18,0,3.3333333333333335
2013-09-19,5.0,5.0,2013-09-19,0,5.0
2013-09-20,,5.0,2013-09-19,1,4.213061319425266
2013-09-21,,5.0,2013-09-19,2,3.7357588823428847
2013-09-22,,5.0,2013-09-19,3,3.44626032029686
2013-09-23,2.5,2.5,2013-09-23,0,2.5
2013-09-24,3.5,3.5,2013-09-24,0,3.5
2013-09-25,,3.5,2013-09-24,1,3.3032653298563166
2013-09-26,,3.5,2013-09-24,2,3.1839397205857214
2013-09-27,,3.5,2013-09-24,3,3.111565080074215
2013-09-28,,3.5,2013-09-24,4,3.067667641618306
2013-09-29,,3.5,2013-09-24,5,3.0410424993119496
2013-09-30,2.25,2.25,2013-09-30,0,2.25
2013-10-01,,2.25,2013-09-30,1,2.545102005215525
2013-10-02,2.433333333333333,2.433333333333333,2013-10-02,0,2.433333333333333
2013-10-03,5.0,5.0,2013-10-03,0,5.0
2013-10-04,2.75,2.75,2013-10-04,0,2.75
2013-10-05,,2.75,2013-10-04,1,2.8483673350718415
2013-10-06,3.0,3.0,2013-10-06,0,3.0
2013-10-07,2.3333333333333335,2.3333333333333335,2013-10-07,0,2.3333333333333335
2013-10-08,2.6515151515151514,2.6515151515151514,2013-10-08,0,2.6515151515151514
2013-10-09,2.590909090909091,2.590909090909091,2013-10-09,0,2.590909090909091
2013-10-10,2.0,2.0,2013-10-10,0,2.0
2013-10-11,3.0,3.0,2013-10-11,0,3.0
2013-10-12,,3.0,2013-10-11,1,3.0
2013-10-13,,3.0,2013-10-11,2,3.0
2013-10-14,1.5,1.5,2013-10-14,0,1.5
2013-10-15,,1.5,2013-10-14,1,2.0902040104310498
2013-10-16,,1.5,2013-10-14,2,2.4481808382428367
2013-10-17,2.1666666666666665,2.1666666666666665,2013-10-17,0,2.1666666666666665
2013-10-18,,2.1666666666666665,2013-10-17,1,2.494557783572805
2013-10-19,,2.1666666666666665,2013-10-17,2,2.693433799023798
2013-10-20,,2.1666666666666665,2013-10-17,3,2.8140581998763086
2013-10-21,3.5,3.5,2013-10-21,0,3.5
2013-10-22,3.4166666666666665,3.4166666666666665,2013-10-22,0,3.4166666666666665
2013-10-23,3.1666666666666665,3.1666666666666665,2013-10-23,0,3.1666666666666665
2013-10-24,,3.1666666666666665,2013-10-23,1,3.101088443285439
2013-10-25,,3.1666666666666665,2013-10-23,2,3.0613132401952403
2013-10-26,,3.1666666666666665,2013-10-23,3,3.0371883600247385
2013-10-27,,3.1666666666666665,2013-10-23,4,3.0225558805394352
2013-10-28,3.5,3.5,2013-10-28,0,3.5
2013-10-29,2.0,2.0,2013-10-29,0,2.0
2013-10-30,1.5,1.5,2013-10-30,0,1.5
2013-10-31,,1.5,2013-10-30,1,2.0902040104310498
2013-11-01,,1.5,2013-10-30,2,2.4481808382428367
2013-11-02,,1.5,2013-10-30,3,2.665304759777355
2013-11-03,,1.5,2013-10-30,4,2.796997075145081
2013-11-04,2.75,2.75,2013-11-04,0,2.75
2013-11-05,2.625,2.625,2013-11-05,0,2.625
2013-11-06,2.5,2.5,2013-11-06,0,2.5
2013-11-07,1.7,1.7,2013-11-07,0,1.7
2013-11-08,,1.7,2013-11-07,1,2.2115101423735766
2013-11-09,4.5,4.5,2013-11-09,0,4.5
2013-11-10,,4.5,2013-11-09,1,3.9097959895689502
2013-11-11,3.0,3.0,2013-11-11,0,3.0
2013-11-12,1.5,1.5,2013-11-12,0,1.5
2013-11-13,1.8333333333333333,1.8333333333333333,2013-11-13,0,1.8333333333333333
2013-11-14,,1.8333333333333333,2013-11-13,1,2.2923808970019275
2013-11-15,,1.8333333333333333,2013-11-13,2,2.5708073186333174
2013-11-16,,1.8333333333333333,2013-11-13,3,2.7396814798268316
2013-11-17,,1.8333333333333333,2013-11-13,4,2.842108836223952
2013-11-18,,1.8333333333333333,2013-11-13,5,2.904234168272118
2013-11-19,2.0,2.0,2013-11-19,0,2.0
2013-11-20,,2.0,2013-11-19,1,2.393469340287367
2013-11-21,,2.0,2013-11-19,2,2.6321205588285577
2013-11-22,,2.0,2013-11-19,3,2.77686983985157
2013-11-23,,2.0,2013-11-19,4,2.864664716763387
2013-11-24,,2.0,2013-11-19,5,2.9179150013761013
2013-11-25,3.3846153846153846,3.3846153846153846,2013-11-25,0,3.3846153846153846
2013-11-26,1.75,1.75,2013-11-26,0,1.75
2013-11-27,4.0,4.0,2013-11-27,0,4.0
2013-11-28,,4.0,2013-11-27,1,3.606530659712633
2013-11-29,,4.0,2013-11-27,2,3.3678794411714423
2013-11-30,,4.0,2013-11-27,3,3.22313016014843
2013-12-01,,4.0,2013-11-27,4,3.135335283236613
2013-12-02,,4.0,2013-11-27,5,3.0820849986238987
2013-12-03,,4.0,2013-11-27,6,3.049787068367864
2013-12-04,,4.0,2013-11-27,7,3.0301973834223186
2013-12-05,2.0,2.0,2013-12-05,0,2.0
2013-12-06,3.0,3.0,2013-12-06,0,3.0
2013-12-07,,3.0,2013-12-06,1,3.0
2013-12-08,,3.0,2013-12-06,2,3.0
2013-12-09,3.5,3.5,2013-12-09,0,3.5
2013-12-10,,3.5,2013-12-09,1,3.3032653298563166
2013-12-11,2.3333333333333335,2.3333333333333335,2013-12-11,0,2.3333333333333335
2013-12-12,,2.3333333333333335,2013-12-11,1,2.5956462268582445
2013-12-13,3.5,3.5,2013-12-13,0,3.5
2013-12-14,,3.5,2013-12-13,1,3.3032653298563166
2013-12-15,,3.5,2013-12-13,2,3.1839397205857214
2013-12-16,3.75,3.75,2013-12-16,0,3.75
2013-12-17,2.5,2.5,2013-12-17,0,2.5
2013-12-18,,2.5,2013-12-17,1,2.6967346701436834
2013-12-19,2.25,2.25,2013-12-19,0,2.25
2013-12-20,2.5,2.5,2013-12-20,0,2.5
2013-12-21,,2.5,2013-12-20,1,2.6967346701436834
2013-12-22,,2.5,2013-12-20,2,2.8160602794142786
2013-12-23,,2.5,2013-12-20,3,2.888434919925785
2013-12-24,3.5,3.5,2013-12-24,0,3.5
2013-12-25,3.25,3.25,2013-12-25,0,3.25
2013-12-26,2.8333333333333335,2.8333333333333335,2013-12-26,0,2.8333333333333335
2013-12-27,,2.8333333333333335,2013-12-26,1,2.898911556714561
2013-12-28,,2.8333333333333335,2013-12-26,2,2.9386867598047597
2013-12-29,,2.8333333333333335,2013-12-26,3,2.9628116399752615
2013-12-30,1.5,1.5,2013-12-30,0,1.5
2013-12-31,2.75,2.75,2013-12-31,0,2.75
2014-01-01,,2.75,2013-12-31,1,2.8483673350718415
2014-01-02,3.5,3.5,2014-01-02,0,3.5
2014-01-03,1.5,1.5,2014-01-03,0,1.5
2014-01-04,,1.5,2014-01-03,1,2.0902040104310498
2014-01-05,1.75,1.75,2014-01-05,0,1.75
2014-01-06,2.4166666666666665,2.4166666666666665,2014-01-06,0,2.4166666666666665
2014-01-07,2.1666666666666665,2.1666666666666665,2014-01-07,0,2.1666666666666665
2014-01-08,3.0,3.0,2014-01-08,0,3.0
2014-01-09,2.6025641025641026,2.6025641025641026,2014-01-09,0,2.6025641025641026
2014-01-10,2.638888888888889,2.638888888888889,2014-01-10,0,2.638888888888889
2014-01-11,,2.638888888888889,2014-01-10,1,2.7809750395482156
2014-01-12,,2.638888888888889,2014-01-10,2,2.867154646243646
2014-01-13,2.5,2.5,2014-01-13,0,2.5
2014-01-14,2.25,2.25,2014-01-14,0,2.25
2014-01-15,2.1666666666666665,2.1666666666666665,2014-01-15,0,2.1666666666666665
2014-01-16,2.0,2.0,2014-01-16,0,2.0
2014-01-17,2.5,2.5,2014-01-17,0,2.5
2014-01-18,,2.5,2014-01-17,1,2.6967346701436834
2014-01-19,,2.5,2014-01-17,2,2.8160602794142786
2014-01-20,,2.5,2014-01-17,3,2.888434919925785
2014-01-21,2.75,2.75,2014-01-21,0,2.75
2014-01-22,3.0833333333333335,3.0833333333333335,2014-01-22,0,3.0833333333333335
2014-01-23,3.1666666666666665,3.1666666666666665,2014-01-23,0,3.1666666666666665
2014-01-24,2.0833333333333335,2.0833333333333335,2014-01-24,0,2.0833333333333335
2014-01-25,,2.0833333333333335,2014-01-24,1,2.444013561930086
2014-01-26,,2.0833333333333335,2014-01-24,2,2.662777178926178
2014-01-27,2.1666666666666665,2.1666666666666665,2014-01-27,0,2.1666666666666665
2014-01-28,2.25,2.25,2014-01-28,0,2.25
2014-01-29,2.375,2.375,2014-01-29,0,2.375
2014-01-30,3.0,3.0,2014-01-30,0,3.0
2014-01-31,2.5,2.5,2014-01-31,0,2.5
2014-02-01,,2.5,2014-01-31,1,2.6967346701436834
2014-02-02,,2.5,2014-01-31,2,2.8160602794142786
2014-02-03,,2.5,2014-01-31,3,2.888434919925785
2014-02-04,,2.5,2014-01-31,4,2.932332358381694
2014-02-05,,2.5,2014-01-31,5,2.9589575006880504
2014-02-06,,2.5,2014-01-31,6,2.975106465816068
2014-02-07,,2.5,2014-01-31,7,2.984901308288841
2014-02-08,,2.5,2014-01-31,8,2.990842180555633
2014-02-09,,2.5,2014-01-31,9,2.994445501730879
2014-02-10,2.0,2.0,2014-02-10,0,2.0
2014-02-11,3.8333333333333335,3.8333333333333335,2014-02-11,0,3.8333333333333335
2014-02-12,,3.8333333333333335,2014-02-11,1,3.505442216427195
2014-02-13,3.25,3.25,2014-02-13,0,3.25
2014-02-14,,3.25,2014-02-13,1,3.1516326649281585
2014-02-15,,3.25,2014-02-13,2,3.0919698602928607
2014-02-16,,3.25,2014-02-13,3,3.0557825400371073
2014-02-17,3.25,3.25,2014-02-17,0,3.25
2014-02-18,2.3333333333333335,2.3333333333333335,2014-02-18,0,2.3333333333333335
2014-02-19,2.6666666666666665,2.6666666666666665,2014-02-19,0,2.6666666666666665
2014-02-20,,2.6666666666666665,2014-02-19,1,2.7978231134291223
2014-02-21,,2.6666666666666665,2014-02-19,2,2.8773735196095194
2014-02-22,,2.6666666666666665,2014-02-19,3,2.9256232799505235
2014-02-23,,2.6666666666666665,2014-02-19,4,2.954888238921129
2014-02-24,3.5,3.5,2014-02-24,0,3.5
2014-02-25,3.3333333333333335,3.3333333333333335,2014-02-25,0,3.3333333333333335
2014-02-26,2.75,2.75,2014-02-26,0,2.75
2014-02-27,,2.75,2014-02-26,1,2.8483673350718415
2014-02-28,,2.75,2014-02-26,2,2.9080301397071393
2014-03-01,,2.75,2014-02-26,3,2.9442174599628927
2014-03-02,,2.75,2014-02-26,4,2.966166179190847
2014-03-03,,2.75,2014-02-26,5,2.9794787503440254
2014-03-04,,2.75,2014-02-26,6,2.987553232908034
2014-03-05,,2.75,2014-02-26,7,2.9924506541444202
2014-03-06,2.375,2.375,2014-03-06,0,2.375
2014-03-07,,2.375,2014-03-06,1,2.620918337679604
2014-03-08,,2.375,2014-03-06,2,2.7700753492678487
2014-03-09,,2.375,2014-03-06,3,2.8605436499072314
2014-03-10,2.1666666666666665,2.1666666666666665,2014-03-10,0,2.1666666666666665
2014-03-11,4.0,4.0,2014-03-11,0,4.0
2014-03-12,3.0,3.0,2014-03-12,0,3.0
2014-03-13,1.5,1.5,2014-03-13,0,1.5
2014-03-14,2.9444444444444446,2.9444444444444446,2014-03-14,0,2.9444444444444446
2014-03-15,,2.9444444444444446,2014-03-14,1,2.966303852238187
2014-03-16,,2.9444444444444446,2014-03-14,2,2.979562253268253
2014-03-17,3.1,3.1,2014-03-17,0,3.1
2014-03-18,2.5,2.5,2014-03-18,0,2.5
2014-03-19,,2.5,2014-03-18,1,2.6967346701436834
2014-03-20,3.0,3.0,2014-03-20,0,3.0
2014-03-21,,3.0,2014-03-20,1,3.0
2014-03-22,,3.0,2014-03-20,2,3.0
2014-03-23,,3.0,2014-03-20,3,3.0
2014-03-24,,3.0,2014-03-20,4,3.0
2014-03-25,,3.0,2014-03-20,5,3.0
2014-03-26,,3.0,2014-03-20,6,3.0
2014-03-27,3.2142857142857144,3.2142857142857144,2014-03-27,0,3.2142857142857144
2014-03-28,2.7222222222222223,2.7222222222222223,2014-03-28,0,2.7222222222222223
2014-03-29,,2.7222222222222223,2014-03-28,1,2.831519261190935
2014-03-30,,2.7222222222222223,2014-03-28,2,2.897811266341266
2014-03-31,2.0,2.0,2014-03-31,0,2.0
2014-04-01,3.0,3.0,2014-04-01,0,3.0
2014-04-02,2.6,2.6,2014-04-02,0,2.6
2014-04-03,2.25,2.25,2014-04-03,0,2.25
2014-04-04,3.0,3.0,2014-04-04,0,3.0
2014-04-05,,3.0,2014-04-04,1,3.0
2014-04-06,2.5,2.5,2014-04-06,0,2.5
2014-04-07,2.5,2.5,2014-04-07,0,2.5
2014-04-08,2.787878787878788,2.787878787878788,2014-04-08,0,2.787878787878788
2014-04-09,3.15,3.15,2014-04-09,0,3.15
2014-04-10,2.0,2.0,2014-04-10,0,2.0
2014-04-11,2.642857142857143,2.642857142857143,2014-04-11,0,2.642857142857143
2014-04-12,,2.642857142857143,2014-04-11,1,2.783381907245488
2014-04-13,,2.642857142857143,2014-04-11,2,2.8686144852959132
2014-04-14,1.5,1.5,2014-04-14,0,1.5
2014-04-15,1.0,1.0,2014-04-15,0,1.0
2014-04-16,4.5,4.5,2014-04-16,0,4.5
2014-04-17,2.625,2.625,2014-04-17,0,2.625
2014-04-18,,2.625,2014-04-17,1,2.7725510026077624
2014-04-19,,2.625,2014-04-17,2,2.862045209560709
2014-04-20,,2.625,2014-04-17,3,2.9163261899443387
2014-04-21,3.75,3.75,2014-04-21,0,3.75
2014-04-22,,3.75,2014-04-21,1,3.454897994784475
2014-04-23,2.25,2.25,2014-04-23,0,2.25
2014-04-24,,2.25,2014-04-23,1,2.545102005215525
2014-04-25,1.5,1.5,2014-04-25,0,1.5
2014-04-26,,1.5,2014-04-25,1,2.0902040104310498
2014-04-27,,1.5,2014-04-25,2,2.4481808382428367
2014-04-28,,1.5,2014-04-25,3,2.665304759777355
2014-04-29,,1.5,2014-04-25,4,2.796997075145081
2014-04-30,,1.5,2014-04-25,5,2.8768725020641517
2014-05-01,3.25,3.25,2014-05-01,0,3.25
2014-05-02,,3.25,2014-05-01,1,3.1516326649281585
2014-05-03,,3.25,2014-05-01,2,3.0919698602928607
2014-05-04,,3.25,2014-05-01,3,3.0557825400371073
2014-05-05,2.5,2.5,2014-05-05,0,2.5
2014-05-06,,2.5,2014-05-05,1,2.6967346701436834
2014-05-07,,2.5,2014-05-05,2,2.8160602794142786
2014-05-08,,2.5,2014-05-05,3,2.888434919925785
2014-05-09,2.75,2.75,2014-05-09,0,2.75
2014-05-10,,2.75,2014-05-09,1,2.8483673350718415
2014-05-11,,2.75,2014-05-09,2,2.9080301397071393
2014-05-12,4.25,4.25,2014-05-12,0,4.25
2014-05-13,,4.25,2014-05-12,1,3.7581633246407917
2014-05-14,,4.25,2014-05-12,2,3.459849301464303
2014-05-15,,4.25,2014-05-12,3,3.278912700185537
2014-05-16,,4.25,2014-05-12,4,3.169169104045766
2014-05-17,,4.25,2014-05-12,5,3.1026062482798733
2014-05-18,,4.25,2014-05-12,6,3.0622338354598297
2014-05-19,4.0,4.0,2014-05-19,0,4.0
2014-05-20,,4.0,2014-05-19,1,3.606530659712633
2014-05-21,2.0,2.0,2014-05-21,0,2.0
2014-05-22,,2.0,2014-05-21,1,2.393469340287367
2014-05-23,,2.0,2014-05-21,2,2.6321205588285577
2014-05-24,,2.0,2014-05-21,3,2.77686983985157
2014-05-25,,2.0,2014-05-21,4,2.864664716763387
2014-05-26,,2.0,2014-05-21,5,2.9179150013761013
2014-05-27,,2.0,2014-05-21,6,2.950212931632136
2014-05-28,,2.0,2014-05-21,7,2.9698026165776814
2014-05-29,3.875,3.875,2014-05-29,0,3.875
2014-05-30,,3.875,2014-05-29,1,3.530714327248554
2014-05-31,,3.875,2014-05-29,2,3.321894511025012
2014-06-01,,3.875,2014-05-29,3,3.1952388901298763
2014-06-02,3.625,3.625,2014-06-02,0,3.625
2014-06-03,,3.625,2014-06-02,1,3.379081662320396
2014-06-04,,3.625,2014-06-02,2,3.2299246507321513
2014-06-05,3.25,3.25,2014-06-05,0,3.25
2014-06-06,,3.25,2014-06-05,1,3.1516326649281585
2014-06-07,,3.25,2014-06-05,2,3.0919698602928607
2014-06-08,,3.25,2014-06-05,3,3.0557825400371073
2014-06-09,,3.25,2014-06-05,4,3.033833820809153
2014-06-10,,3.25,2014-06-05,5,3.0205212496559746
2014-06-11,,3.25,2014-06-05,6,3.012446767091966
2014-06-12,3.5,3.5,2014-06-12,0,3.5
2014-06-13,,3.5,2014-06-12,1,3.3032653298563166
2014-06-14,,3.5,2014-06-12,2,3.1839397205857214
2014-06-15,,3.5,2014-06-12,3,3.111565080074215
2014-06-16,1.5,1.5,2014-06-16,0,1.5
2014-06-17,2.75,2.75,2014-06-17,0,2.75
2014-06-18,3.0,3.0,2014-06-18,0,3.0
2014-06-19,,3.0,2014-06-18,1,3.0
2014-06-20,,3.0,2014-06-18,2,3.0
2014-06-21,,3.0,2014-06-18,3,3.0
2014-06-22,,3.0,2014-06-18,4,3.0
2014-06-23,3.0,3.0,2014-06-23,0,3.0
2014-06-24,,3.0,2014-06-23,1,3.0
2014-06-25,,3.0,2014-06-23,2,3.0
2014-06-26,3.1666666666666665,3.1666666666666665,2014-06-26,0,3.1666666666666665
2014-06-27,2.625,2.625,2014-06-27,0,2.625
2014-06-28,,2.625,2014-06-27,1,2.7725510026077624
2014-06-29,,2.625,2014-06-27,2,2.862045209560709
2014-06-30,2.5,2.5,2014-06-30,0,2.5
2014-07-01,,2.5,2014-06-30,1,2.6967346701436834
2014-07-02,,2.5,2014-06-30,2,2.8160602794142786
2014-07-03,3.25,3.25,2014-07-03,0,3.25
2014-07-04,,3.25,2014-07-03,1,3.1516326649281585
2014-07-05,3.0,3.0,2014-07-05,0,3.0
2014-07-06,3.5,3.5,2014-07-06,0,3.5
2014-07-07,2.0833333333333335,2.0833333333333335,2014-07-07,0,2.0833333333333335
2014-07-08,2.8,2.8,2014-07-08,0,2.8
2014-07-09,3.1333333333333333,3.1333333333333333,2014-07-09,0,3.1333333333333333
2014-07-10,3.4166666666666665,3.4166666666666665,2014-07-10,0,3.4166666666666665
2014-07-11,2.25,2.25,2014-07-11,0,2.25
2014-07-12,,2.25,2014-07-11,1,2.545102005215525
2014-07-13,,2.25,2014-07-11,2,2.7240904191214184
2014-07-14,3.5833333333333335,3.5833333333333335,2014-07-14,0,3.5833333333333335
2014-07-15,3.75,3.75,2014-07-15,0,3.75
2014-07-16,,3.75,2014-07-15,1,3.454897994784475
2014-07-17,,3.75,2014-07-15,2,3.2759095808785816
2014-07-18,,3.75,2014-07-15,3,3.167347620111322
2014-07-19,,3.75,2014-07-15,4,3.1015014624274597
2014-07-20,,3.75,2014-07-15,5,3.061563748967924
2014-07-21,3.75,3.75,2014-07-21,0,3.75
2014-07-22,,3.75,2014-07-21,1,3.454897994784475
2014-07-23,,3.75,2014-07-21,2,3.2759095808785816
2014-07-24,,3.75,2014-07-21,3,3.167347620111322
2014-07-25,3.5,3.5,2014-07-25,0,3.5
2014-07-26,,3.5,2014-07-25,1,3.3032653298563166
2014-07-27,,3.5,2014-07-25,2,3.1839397205857214
2014-07-28,,3.5,2014-07-25,3,3.111565080074215
2014-07-29,,3.5,2014-07-25,4,3.067667641618306
2014-07-30,,3.5,2014-07-25,5,3.0410424993119496
2014-07-31,1.5,1.5,2014-07-31,0,1.5
2014-08-01,,1.5,2014-07-31,1,2.0902040104310498
2014-08-02,,1.5,2014-07-31,2,2.4481808382428367
2014-08-03,,1.5,2014-07-31,3,2.665304759777355
2014-08-04,,1.5,2014-07-31,4,2.796997075145081
2014-08-05,,1.5,2014-07-31,5,2.8768725020641517
2014-08-06,3.5,3.5,2014-08-06,0,3.5
2014-08-07,2.5,2.5,2014-08-07,0,2.5
2014-08-08,,2.5,2014-08-07,1,2.6967346701436834
2014-08-09,,2.5,2014-08-07,2,2.8160602794142786
2014-08-10,,2.5,2014-08-07,3,2.888434919925785
2014-08-11,,2.5,2014-08-07,4,2.932332358381694
2014-08-12,2.75,2.75,2014-08-12,0,2.75
2014-08-13,,2.75,2014-08-12,1,2.8483673350718415
2014-08-14,,2.75,2014-08-12,2,2.9080301397071393
2014-08-15,,2.75,2014-08-12,3,2.9442174599628927
2014-08-16,,2.75,2014-08-12,4,2.966166179190847
2014-08-17,,2.75,2014-08-12,5,2.9794787503440254
2014-08-18,,2.75,2014-08-12,6,2.987553232908034
2014-08-19,,2.75,2014-08-12,7,2.9924506541444202
2014-08-20,,2.75,2014-08-12,8,2.9954210902778167
2014-08-21,,2.75,2014-08-12,9,2.9972227508654394
2014-08-22,,2.75,2014-08-12,10,2.998315513250229
2014-08-23,,2.75,2014-08-12,11,2.998978307140384
2014-08-24,,2.75,2014-08-12,12,2.9993803119558335
2014-08-25,2.875,2.875,2014-08-25,0,2.875
2014-08-26,,2.875,2014-08-25,1,2.924183667535921
2014-08-27,,2.875,2014-08-25,2,2.9540150698535697
2014-08-28,,2.875,2014-08-25,3,2.9721087299814464
2014-08-29,,2.875,2014-08-25,4,2.9830830895954232
2014-08-30,,2.875,2014-08-25,5,2.9897393751720127
2014-08-31,,2.875,2014-08-25,6,2.993776616454017
2014-09-01,,2.875,2014-08-25,7,2.99622532707221
2014-09-02,,2.875,2014-08-25,8,2.9977105451389083
2014-09-03,,2.875,2014-08-25,9,2.9986113754327195
2014-09-04,,2.875,2014-08-25,10,2.9991577566251144
2014-09-05,,2.875,2014-08-25,11,2.999489153570192
2014-09-06,,2.875,2014-08-25,12,2.9996901559779166
2014-09-07,,2.875,2014-08-25,13,2.999812070100878
2014-09-08,3.75,3.75,2014-09-08,0,3.75
2014-09-09,2.75,2.75,2014-09-09,0,2.75
2014-09-10,,2.75,2014-09-09,1,2.8483673350718415
2014-09-11,3.75,3.75,2014-09-11,0,3.75
2014-09-12,,3.75,2014-09-11,1,3.454897994784475
2014-09-13,,3.75,2014-09-11,2,3.2759095808785816
2014-09-14,,3.75,2014-09-11,3,3.167347620111322
2014-09-15,2.4166666666666665,2.4166666666666665,2014-09-15,0,2.4166666666666665
2014-09-16,2.6785714285714284,2.6785714285714284,2014-09-16,0,2.6785714285714284
2014-09-17,2.5,2.5,2014-09-17,0,2.5
2014-09-18,,2.5,2014-09-17,1,2.6967346701436834
2014-09-19,,2.5,2014-09-17,2,2.8160602794142786
2014-09-20,,2.5,2014-09-17,3,2.888434919925785
2014-09-21,,2.5,2014-09-17,4,2.932332358381694
2014-09-22,,2.5,2014-09-17,5,2.9589575006880504
2014-09-23,4.375,4.375,2014-09-23,0,4.375
2014-09-24,,4.375,2014-09-23,1,3.833979657104871
2014-09-25,3.75,3.75,2014-09-25,0,3.75
2014-09-26,,3.75,2014-09-25,1,3.454897994784475
2014-09-27,,3.75,2014-09-25,2,3.2759095808785816
2014-09-28,,3.75,2014-09-25,3,3.167347620111322
2014-09-29,,3.75,2014-09-25,4,3.1015014624274597
2014-09-30,3.625,3.625,2014-09-30,0,3.625
2014-10-01,,3.625,2014-09-30,1,3.379081662320396
2014-10-02,4.25,4.25,2014-10-02,0,4.25
2014-10-03,,4.25,2014-10-02,1,3.7581633246407917
2014-10-04,,4.25,2014-10-02,2,3.459849301464303
2014-10-05,2.875,2.875,2014-10-05,0,2.875
2014-10-06,2.5,2.5,2014-10-06,0,2.5
